stage,block,start_time,end_time,duration_h
160,8,2038-04-01 14:00:00,2038-04-01 16:00:00,2.0
160,9,2038-04-01 16:00:00,2038-04-01 18:00:00,2.0
160,10,2038-04-01 18:00:00,2038-04-01 20:00:00,2.0
160,11,2038-04-01 20:00:00,2038-04-01 22:00:00,2.0
160,12,2038-04-01 22:00:00,2038-04-02 00:00:00,2.0
160,13,2038-04-06 00:00:00,2038-04-06 02:00:00,2.0
160,14,2038-04-06 02:00:00,2038-04-06 04:00:00,2.0
160,15,2038-04-06 04:00:00,2038-04-06 06:00:00,2.0
160,16,2038-04-06 06:00:00,2038-04-06 08:00:00,2.0
160,17,2038-04-06 08:00:00,2038-04-06 10:00:00,2.0
160,18,2038-04-06 10:00:00,2038-04-06 12:00:00,2.0
160,19,2038-04-06 12:00:00,2038-04-06 14:00:00,2.0
160,20,2038-04-06 14:00:00,2038-04-06 16:00:00,2.0
160,21,2038-04-06 16:00:00,2038-04-06 18:00:00,2.0
160,22,2038-04-06 18:00:00,2038-04-06 20:00:00,2.0
160,23,2038-04-06 20:00:00,2038-04-06 22:00:00,2.0
160,24,2038-04-06 22:00:00,2038-04-07 00:00:00,2.0
161,1,2038-05-02 00:00:00,2038-05-02 02:00:00,2.0
161,2,2038-05-02 02:00:00,2038-05-02 04:00:00,2.0
161,3,2038-05-02 04:00:00,2038-05-02 06:00:00,2.0
161,4,2038-05-02 06:00:00,2038-05-02 08:00:00,2.0
161,5,2038-05-02 08:00:00,2038-05-02 10:00:00,2.0
161,6,2038-05-02 10:00:00,2038-05-02 12:00:00,2.0
161,7,2038-05-02 12:00:00,2038-05-02 14:00:00,2.0
161,8,2038-05-02 14:00:00,2038-05-02 16:00:00,2.0
161,9,2038-05-02 16:00:00,2038-05-02 18:00:00,2.0
161,10,2038-05-02 18:00:00,2038-05-02 20:00:00,2.0
161,11,2038-05-02 20:00:00,2038-05-02 22:00:00,2.0
161,12,2038-05-02 22:00:00,2038-05-03 00:00:00,2.0
161,13,2038-05-01 00:00:00,2038-05-01 02:00:00,2.0
161,14,2038-05-01 02:00:00,2038-05-01 04:00:00,2.0
161,15,2038-05-01 04:00:00,2038-05-01 06:00:00,2.0
161,16,2038-05-01 06:00:00,2038-05-01 08:00:00,2.0
161,17,2038-05-01 08:00:00,2038-05-01 10:00:00,2.0
161,18,2038-05-01 10:00:00,2038-05-01 12:00:00,2.0
161,19,2038-05-01 12:00:00,2038-05-01 14:00:00,2.0
161,20,2038-05-01 14:00:00,2038-05-01 16:00:00,2.0
161,21,2038-05-01 16:00:00,2038-05-01 18:00:00,2.0
161,22,2038-05-01 18:00:00,2038-05-01 20:00:00,2.0
161,23,2038-05-01 20:00:00,2038-05-01 22:00:00,2.0
161,24,2038-05-01 22:00:00,2038-05-02 00:00:00,2.0
162,1,2038-06-03 00:00:00,2038-06-03 02:00:00,2.0
162,2,2038-06-03 02:00:00,2038-06-03 04:00:00,2.0
162,3,2038-06-03 04:00:00,2038-06-03 06:00:00,2.0
162,4,2038-06-03 06:00:00,2038-06-03 08:00:00,2.0
162,5,2038-06-03 08:00:00,2038-06-03 10:00:00,2.0
162,6,2038-06-03 10:00:00,2038-06-03 12:00:00,2.0
162,7,2038-06-03 12:00:00,2038-06-03 14:00:00,2.0
162,8,2038-06-03 14:00:00,2038-06-03 16:00:00,2.0
162,9,2038-06-03 16:00:00,2038-06-03 18:00:00,2.0
162,10,2038-06-03 18:00:00,2038-06-03 20:00:00,2.0
162,11,2038-06-03 20:00:00,2038-06-03 22:00:00,2.0
162,12,2038-06-03 22:00:00,2038-06-04 00:00:00,2.0
162,13,2038-06-01 00:00:00,2038-06-01 02:00:00,2.0
162,14,2038-06-01 02:00:00,2038-06-01 04:00:00,2.0
162,15,2038-06-01 04:00:00,2038-06-01 06:00:00,2.0
162,16,2038-06-01 06:00:00,2038-06-01 08:00:00,2.0
162,17,2038-06-01 08:00:00,2038-06-01 10:00:00,2.0
162,18,2038-06-01 10:00:00,2038-06-01 12:00:00,2.0
162,19,2038-06-01 12:00:00,2038-06-01 14:00:00,2.0
162,20,2038-06-01 14:00:00,2038-06-01 16:00:00,2.0
162,21,2038-06-01 16:00:00,2038-06-01 18:00:00,2.0
162,22,2038-06-01 18:00:00,2038-06-01 20:00:00,2.0
162,23,2038-06-01 20:00:00,2038-06-01 22:00:00,2.0
162,24,2038-06-01 22:00:00,2038-06-02 00:00:00,2.0
163,1,2038-07-01 00:00:00,2038-07-01 02:00:00,2.0
163,2,2038-07-01 02:00:00,2038-07-01 04:00:00,2.0
163,3,2038-07-01 04:00:00,2038-07-01 06:00:00,2.0
163,4,2038-07-01 06:00:00,2038-07-01 08:00:00,2.0
163,5,2038-07-01 08:00:00,2038-07-01 10:00:00,2.0
163,6,2038-07-01 10:00:00,2038-07-01 12:00:00,2.0
163,7,2038-07-01 12:00:00,2038-07-01 14:00:00,2.0
163,8,2038-07-01 14:00:00,2038-07-01 16:00:00,2.0
163,9,2038-07-01 16:00:00,2038-07-01 18:00:00,2.0
163,10,2038-07-01 18:00:00,2038-07-01 20:00:00,2.0
163,11,2038-07-01 20:00:00,2038-07-01 22:00:00,2.0
163,12,2038-07-01 22:00:00,2038-07-02 00:00:00,2.0
163,13,2038-07-06 00:00:00,2038-07-06 02:00:00,2.0
163,14,2038-07-06 02:00:00,2038-07-06 04:00:00,2.0
163,15,2038-07-06 04:00:00,2038-07-06 06:00:00,2.0
163,16,2038-07-06 06:00:00,2038-07-06 08:00:00,2.0
163,17,2038-07-06 08:00:00,2038-07-06 10:00:00,2.0
163,18,2038-07-06 10:00:00,2038-07-06 12:00:00,2.0
163,19,2038-07-06 12:00:00,2038-07-06 14:00:00,2.0
163,20,2038-07-06 14:00:00,2038-07-06 16:00:00,2.0
163,21,2038-07-06 16:00:00,2038-07-06 18:00:00,2.0
163,22,2038-07-06 18:00:00,2038-07-06 20:00:00,2.0
163,23,2038-07-06 20:00:00,2038-07-06 22:00:00,2.0
163,24,2038-07-06 22:00:00,2038-07-07 00:00:00,2.0
164,1,2038-08-01 00:00:00,2038-08-01 02:00:00,2.0
164,2,2038-08-01 02:00:00,2038-08-01 04:00:00,2.0
164,3,2038-08-01 04:00:00,2038-08-01 06:00:00,2.0
164,4,2038-08-01 06:00:00,2038-08-01 08:00:00,2.0
164,5,2038-08-01 08:00:00,2038-08-01 10:00:00,2.0
164,6,2038-08-01 10:00:00,2038-08-01 12:00:00,2.0
164,7,2038-08-01 12:00:00,2038-08-01 14:00:00,2.0
164,8,2038-08-01 14:00:00,2038-08-01 16:00:00,2.0
164,9,2038-08-01 16:00:00,2038-08-01 18:00:00,2.0
164,10,2038-08-01 18:00:00,2038-08-01 20:00:00,2.0
164,11,2038-08-01 20:00:00,2038-08-01 22:00:00,2.0
164,12,2038-08-01 22:00:00,2038-08-02 00:00:00,2.0
164,13,2038-08-03 00:00:00,2038-08-03 02:00:00,2.0
164,14,2038-08-03 02:00:00,2038-08-03 04:00:00,2.0
164,15,2038-08-03 04:00:00,2038-08-03 06:00:00,2.0
164,16,2038-08-03 06:00:00,2038-08-03 08:00:00,2.0
164,17,2038-08-03 08:00:00,2038-08-03 10:00:00,2.0
164,18,2038-08-03 10:00:00,2038-08-03 12:00:00,2.0
164,19,2038-08-03 12:00:00,2038-08-03 14:00:00,2.0
164,20,2038-08-03 14:00:00,2038-08-03 16:00:00,2.0
164,21,2038-08-03 16:00:00,2038-08-03 18:00:00,2.0
164,22,2038-08-03 18:00:00,2038-08-03 20:00:00,2.0
164,23,2038-08-03 20:00:00,2038-08-03 22:00:00,2.0
164,24,2038-08-03 22:00:00,2038-08-04 00:00:00,2.0
165,1,2038-09-02 00:00:00,2038-09-02 02:00:00,2.0
165,2,2038-09-02 02:00:00,2038-09-02 04:00:00,2.0
165,3,2038-09-02 04:00:00,2038-09-02 06:00:00,2.0
165,4,2038-09-02 06:00:00,2038-09-02 08:00:00,2.0
165,5,2038-09-02 08:00:00,2038-09-02 10:00:00,2.0
165,6,2038-09-02 10:00:00,2038-09-02 12:00:00,2.0
165,7,2038-09-02 12:00:00,2038-09-02 14:00:00,2.0
165,8,2038-09-02 14:00:00,2038-09-02 16:00:00,2.0
165,9,2038-09-02 16:00:00,2038-09-02 18:00:00,2.0
165,10,2038-09-02 18:00:00,2038-09-02 20:00:00,2.0
165,11,2038-09-02 20:00:00,2038-09-02 22:00:00,2.0
165,12,2038-09-02 22:00:00,2038-09-03 00:00:00,2.0
165,13,2038-09-01 00:00:00,2038-09-01 02:00:00,2.0
165,14,2038-09-01 02:00:00,2038-09-01 04:00:00,2.0
165,15,2038-09-01 04:00:00,2038-09-01 06:00:00,2.0
165,16,2038-09-01 06:00:00,2038-09-01 08:00:00,2.0
165,17,2038-09-01 08:00:00,2038-09-01 10:00:00,2.0
165,18,2038-09-01 10:00:00,2038-09-01 12:00:00,2.0
165,19,2038-09-01 12:00:00,2038-09-01 14:00:00,2.0
165,20,2038-09-01 14:00:00,2038-09-01 16:00:00,2.0
165,21,2038-09-01 16:00:00,2038-09-01 18:00:00,2.0
165,22,2038-09-01 18:00:00,2038-09-01 20:00:00,2.0
165,23,2038-09-01 20:00:00,2038-09-01 22:00:00,2.0
165,24,2038-09-01 22:00:00,2038-09-02 00:00:00,2.0
166,1,2038-10-01 00:00:00,2038-10-01 02:00:00,2.0
166,2,2038-10-01 02:00:00,2038-10-01 04:00:00,2.0
166,3,2038-10-01 04:00:00,2038-10-01 06:00:00,2.0
166,4,2038-10-01 06:00:00,2038-10-01 08:00:00,2.0
166,5,2038-10-01 08:00:00,2038-10-01 10:00:00,2.0
166,6,2038-10-01 10:00:00,2038-10-01 12:00:00,2.0
166,7,2038-10-01 12:00:00,2038-10-01 14:00:00,2.0
166,8,2038-10-01 14:00:00,2038-10-01 16:00:00,2.0
166,9,2038-10-01 16:00:00,2038-10-01 18:00:00,2.0
166,10,2038-10-01 18:00:00,2038-10-01 20:00:00,2.0
166,11,2038-10-01 20:00:00,2038-10-01 22:00:00,2.0
166,12,2038-10-01 22:00:00,2038-10-02 00:00:00,2.0
166,13,2038-10-05 00:00:00,2038-10-05 02:00:00,2.0
166,14,2038-10-05 02:00:00,2038-10-05 04:00:00,2.0
166,15,2038-10-05 04:00:00,2038-10-05 06:00:00,2.0
166,16,2038-10-05 06:00:00,2038-10-05 08:00:00,2.0
166,17,2038-10-05 08:00:00,2038-10-05 10:00:00,2.0
166,18,2038-10-05 10:00:00,2038-10-05 12:00:00,2.0
166,19,2038-10-05 12:00:00,2038-10-05 14:00:00,2.0
166,20,2038-10-05 14:00:00,2038-10-05 16:00:00,2.0
166,21,2038-10-05 16:00:00,2038-10-05 18:00:00,2.0
166,22,2038-10-05 18:00:00,2038-10-05 20:00:00,2.0
166,23,2038-10-05 20:00:00,2038-10-05 22:00:00,2.0
166,24,2038-10-05 22:00:00,2038-10-06 00:00:00,2.0
167,1,2038-11-04 00:00:00,2038-11-04 02:00:00,2.0
167,2,2038-11-04 02:00:00,2038-11-04 04:00:00,2.0
167,3,2038-11-04 04:00:00,2038-11-04 06:00:00,2.0
167,4,2038-11-04 06:00:00,2038-11-04 08:00:00,2.0
167,5,2038-11-04 08:00:00,2038-11-04 10:00:00,2.0
167,6,2038-11-04 10:00:00,2038-11-04 12:00:00,2.0
167,7,2038-11-04 12:00:00,2038-11-04 14:00:00,2.0
167,8,2038-11-04 14:00:00,2038-11-04 16:00:00,2.0
167,9,2038-11-04 16:00:00,2038-11-04 18:00:00,2.0
167,10,2038-11-04 18:00:00,2038-11-04 20:00:00,2.0
167,11,2038-11-04 20:00:00,2038-11-04 22:00:00,2.0
167,12,2038-11-04 22:00:00,2038-11-05 00:00:00,2.0
167,13,2038-11-01 00:00:00,2038-11-01 02:00:00,2.0
167,14,2038-11-01 02:00:00,2038-11-01 04:00:00,2.0
167,15,2038-11-01 04:00:00,2038-11-01 06:00:00,2.0
167,16,2038-11-01 06:00:00,2038-11-01 08:00:00,2.0
167,17,2038-11-01 08:00:00,2038-11-01 10:00:00,2.0
167,18,2038-11-01 10:00:00,2038-11-01 12:00:00,2.0
167,19,2038-11-01 12:00:00,2038-11-01 14:00:00,2.0
167,20,2038-11-01 14:00:00,2038-11-01 16:00:00,2.0
167,21,2038-11-01 16:00:00,2038-11-01 18:00:00,2.0
167,22,2038-11-01 18:00:00,2038-11-01 20:00:00,2.0
167,23,2038-11-01 20:00:00,2038-11-01 22:00:00,2.0
167,24,2038-11-01 22:00:00,2038-11-02 00:00:00,2.0
168,1,2038-12-02 00:00:00,2038-12-02 02:00:00,2.0
168,2,2038-12-02 02:00:00,2038-12-02 04:00:00,2.0
168,3,2038-12-02 04:00:00,2038-12-02 06:00:00,2.0
168,4,2038-12-02 06:00:00,2038-12-02 08:00:00,2.0
168,5,2038-12-02 08:00:00,2038-12-02 10:00:00,2.0
168,6,2038-12-02 10:00:00,2038-12-02 12:00:00,2.0
168,7,2038-12-02 12:00:00,2038-12-02 14:00:00,2.0
168,8,2038-12-02 14:00:00,2038-12-02 16:00:00,2.0
168,9,2038-12-02 16:00:00,2038-12-02 18:00:00,2.0
168,10,2038-12-02 18:00:00,2038-12-02 20:00:00,2.0
168,11,2038-12-02 20:00:00,2038-12-02 22:00:00,2.0
168,12,2038-12-02 22:00:00,2038-12-03 00:00:00,2.0
168,13,2038-12-01 00:00:00,2038-12-01 02:00:00,2.0
168,14,2038-12-01 02:00:00,2038-12-01 04:00:00,2.0
168,15,2038-12-01 04:00:00,2038-12-01 06:00:00,2.0
168,16,2038-12-01 06:00:00,2038-12-01 08:00:00,2.0
168,17,2038-12-01 08:00:00,2038-12-01 10:00:00,2.0
168,18,2038-12-01 10:00:00,2038-12-01 12:00:00,2.0
168,19,2038-12-01 12:00:00,2038-12-01 14:00:00,2.0
168,20,2038-12-01 14:00:00,2038-12-01 16:00:00,2.0
168,21,2038-12-01 16:00:00,2038-12-01 18:00:00,2.0
168,22,2038-12-01 18:00:00,2038-12-01 20:00:00,2.0
168,23,2038-12-01 20:00:00,2038-12-01 22:00:00,2.0
168,24,2038-12-01 22:00:00,2038-12-02 00:00:00,2.0
169,1,2039-01-02 00:00:00,2039-01-02 02:00:00,2.0
169,2,2039-01-02 02:00:00,2039-01-02 04:00:00,2.0
169,3,2039-01-02 04:00:00,2039-01-02 06:00:00,2.0
169,4,2039-01-02 06:00:00,2039-01-02 08:00:00,2.0
169,5,2039-01-02 08:00:00,2039-01-02 10:00:00,2.0
169,6,2039-01-02 10:00:00,2039-01-02 12:00:00,2.0
169,7,2039-01-02 12:00:00,2039-01-02 14:00:00,2.0
169,8,2039-01-02 14:00:00,2039-01-02 16:00:00,2.0
169,9,2039-01-02 16:00:00,2039-01-02 18:00:00,2.0
169,10,2039-01-02 18:00:00,2039-01-02 20:00:00,2.0
169,11,2039-01-02 20:00:00,2039-01-02 22:00:00,2.0
169,12,2039-01-02 22:00:00,2039-01-03 00:00:00,2.0
169,13,2039-01-01 00:00:00,2039-01-01 02:00:00,2.0
169,14,2039-01-01 02:00:00,2039-01-01 04:00:00,2.0
169,15,2039-01-01 04:00:00,2039-01-01 06:00:00,2.0
169,16,2039-01-01 06:00:00,2039-01-01 08:00:00,2.0
169,17,2039-01-01 08:00:00,2039-01-01 10:00:00,2.0
169,18,2039-01-01 10:00:00,2039-01-01 12:00:00,2.0
169,19,2039-01-01 12:00:00,2039-01-01 14:00:00,2.0
169,20,2039-01-01 14:00:00,2039-01-01 16:00:00,2.0
169,21,2039-01-01 16:00:00,2039-01-01 18:00:00,2.0
169,22,2039-01-01 18:00:00,2039-01-01 20:00:00,2.0
169,23,2039-01-01 20:00:00,2039-01-01 22:00:00,2.0
169,24,2039-01-01 22:00:00,2039-01-02 00:00:00,2.0
170,1,2039-02-01 00:00:00,2039-02-01 02:00:00,2.0
170,2,2039-02-01 02:00:00,2039-02-01 04:00:00,2.0
170,3,2039-02-01 04:00:00,2039-02-01 06:00:00,2.0
170,4,2039-02-01 06:00:00,2039-02-01 08:00:00,2.0
170,5,2039-02-01 08:00:00,2039-02-01 10:00:00,2.0
170,6,2039-02-01 10:00:00,2039-02-01 12:00:00,2.0
170,7,2039-02-01 12:00:00,2039-02-01 14:00:00,2.0
170,8,2039-02-01 14:00:00,2039-02-01 16:00:00,2.0
170,9,2039-02-01 16:00:00,2039-02-01 18:00:00,2.0
170,10,2039-02-01 18:00:00,2039-02-01 20:00:00,2.0
170,11,2039-02-01 20:00:00,2039-02-01 22:00:00,2.0
170,12,2039-02-01 22:00:00,2039-02-02 00:00:00,2.0
170,13,2039-02-02 00:00:00,2039-02-02 02:00:00,2.0
170,14,2039-02-02 02:00:00,2039-02-02 04:00:00,2.0
170,15,2039-02-02 04:00:00,2039-02-02 06:00:00,2.0
170,16,2039-02-02 06:00:00,2039-02-02 08:00:00,2.0
170,17,2039-02-02 08:00:00,2039-02-02 10:00:00,2.0
170,18,2039-02-02 10:00:00,2039-02-02 12:00:00,2.0
170,19,2039-02-02 12:00:00,2039-02-02 14:00:00,2.0
170,20,2039-02-02 14:00:00,2039-02-02 16:00:00,2.0
170,21,2039-02-02 16:00:00,2039-02-02 18:00:00,2.0
170,22,2039-02-02 18:00:00,2039-02-02 20:00:00,2.0
170,23,2039-02-02 20:00:00,2039-02-02 22:00:00,2.0
170,24,2039-02-02 22:00:00,2039-02-03 00:00:00,2.0
171,1,2039-03-01 00:00:00,2039-03-01 02:00:00,2.0
171,2,2039-03-01 02:00:00,2039-03-01 04:00:00,2.0
171,3,2039-03-01 04:00:00,2039-03-01 06:00:00,2.0
171,4,2039-03-01 06:00:00,2039-03-01 08:00:00,2.0
171,5,2039-03-01 08:00:00,2039-03-01 10:00:00,2.0
171,6,2039-03-01 10:00:00,2039-03-01 12:00:00,2.0
171,7,2039-03-01 12:00:00,2039-03-01 14:00:00,2.0
171,8,2039-03-01 14:00:00,2039-03-01 16:00:00,2.0
171,9,2039-03-01 16:00:00,2039-03-01 18:00:00,2.0
171,10,2039-03-01 18:00:00,2039-03-01 20:00:00,2.0
171,11,2039-03-01 20:00:00,2039-03-01 22:00:00,2.0
171,12,2039-03-01 22:00:00,2039-03-02 00:00:00,2.0
171,13,2039-03-02 00:00:00,2039-03-02 02:00:00,2.0
171,14,2039-03-02 02:00:00,2039-03-02 04:00:00,2.0
171,15,2039-03-02 04:00:00,2039-03-02 06:00:00,2.0
171,16,2039-03-02 06:00:00,2039-03-02 08:00:00,2.0
171,17,2039-03-02 08:00:00,2039-03-02 10:00:00,2.0
171,18,2039-03-02 10:00:00,2039-03-02 12:00:00,2.0
171,19,2039-03-02 12:00:00,2039-03-02 14:00:00,2.0
171,20,2039-03-02 14:00:00,2039-03-02 16:00:00,2.0
171,21,2039-03-02 16:00:00,2039-03-02 18:00:00,2.0
171,22,2039-03-02 18:00:00,2039-03-02 20:00:00,2.0
171,23,2039-03-02 20:00:00,2039-03-02 22:00:00,2.0
171,24,2039-03-02 22:00:00,2039-03-03 00:00:00,2.0
172,1,2039-04-01 00:00:00,2039-04-01 02:00:00,2.0
172,2,2039-04-01 02:00:00,2039-04-01 04:00:00,2.0
172,3,2039-04-01 04:00:00,2039-04-01 06:00:00,2.0
172,4,2039-04-01 06:00:00,2039-04-01 08:00:00,2.0
172,5,2039-04-01 08:00:00,2039-04-01 10:00:00,2.0
172,6,2039-04-01 10:00:00,2039-04-01 12:00:00,2.0
172,7,2039-04-01 12:00:00,2039-04-01 14:00:00,2.0
172,8,2039-04-01 14:00:00,2039-04-01 16:00:00,2.0
172,9,2039-04-01 16:00:00,2039-04-01 18:00:00,2.0
172,10,2039-04-01 18:00:00,2039-04-01 20:00:00,2.0
172,11,2039-04-01 20:00:00,2039-04-01 22:00:00,2.0
172,12,2039-04-01 22:00:00,2039-04-02 00:00:00,2.0
172,13,2039-04-06 00:00:00,2039-04-06 02:00:00,2.0
172,14,2039-04-06 02:00:00,2039-04-06 04:00:00,2.0
172,15,2039-04-06 04:00:00,2039-04-06 06:00:00,2.0
172,16,2039-04-06 06:00:00,2039-04-06 08:00:00,2.0
172,17,2039-04-06 08:00:00,2039-04-06 10:00:00,2.0
172,18,2039-04-06 10:00:00,2039-04-06 12:00:00,2.0
172,19,2039-04-06 12:00:00,2039-04-06 14:00:00,2.0
172,20,2039-04-06 14:00:00,2039-04-06 16:00:00,2.0
172,21,2039-04-06 16:00:00,2039-04-06 18:00:00,2.0
172,22,2039-04-06 18:00:00,2039-04-06 20:00:00,2.0
172,23,2039-04-06 20:00:00,2039-04-06 22:00:00,2.0
172,24,2039-04-06 22:00:00,2039-04-07 00:00:00,2.0
173,1,2039-05-02 00:00:00,2039-05-02 02:00:00,2.0
173,2,2039-05-02 02:00:00,2039-05-02 04:00:00,2.0
173,3,2039-05-02 04:00:00,2039-05-02 06:00:00,2.0
173,4,2039-05-02 06:00:00,2039-05-02 08:00:00,2.0
173,5,2039-05-02 08:00:00,2039-05-02 10:00:00,2.0
173,6,2039-05-02 10:00:00,2039-05-02 12:00:00,2.0
173,7,2039-05-02 12:00:00,2039-05-02 14:00:00,2.0
173,8,2039-05-02 14:00:00,2039-05-02 16:00:00,2.0
173,9,2039-05-02 16:00:00,2039-05-02 18:00:00,2.0
173,10,2039-05-02 18:00:00,2039-05-02 20:00:00,2.0
173,11,2039-05-02 20:00:00,2039-05-02 22:00:00,2.0
173,12,2039-05-02 22:00:00,2039-05-03 00:00:00,2.0
173,13,2039-05-01 00:00:00,2039-05-01 02:00:00,2.0
173,14,2039-05-01 02:00:00,2039-05-01 04:00:00,2.0
173,15,2039-05-01 04:00:00,2039-05-01 06:00:00,2.0
173,16,2039-05-01 06:00:00,2039-05-01 08:00:00,2.0
173,17,2039-05-01 08:00:00,2039-05-01 10:00:00,2.0
173,18,2039-05-01 10:00:00,2039-05-01 12:00:00,2.0
173,19,2039-05-01 12:00:00,2039-05-01 14:00:00,2.0
173,20,2039-05-01 14:00:00,2039-05-01 16:00:00,2.0
173,21,2039-05-01 16:00:00,2039-05-01 18:00:00,2.0
173,22,2039-05-01 18:00:00,2039-05-01 20:00:00,2.0
173,23,2039-05-01 20:00:00,2039-05-01 22:00:00,2.0
173,24,2039-05-01 22:00:00,2039-05-02 00:00:00,2.0
174,1,2039-06-03 00:00:00,2039-06-03 02:00:00,2.0
174,2,2039-06-03 02:00:00,2039-06-03 04:00:00,2.0
174,3,2039-06-03 04:00:00,2039-06-03 06:00:00,2.0
174,4,2039-06-03 06:00:00,2039-06-03 08:00:00,2.0
174,5,2039-06-03 08:00:00,2039-06-03 10:00:00,2.0
174,6,2039-06-03 10:00:00,2039-06-03 12:00:00,2.0
174,7,2039-06-03 12:00:00,2039-06-03 14:00:00,2.0
174,8,2039-06-03 14:00:00,2039-06-03 16:00:00,2.0
174,9,2039-06-03 16:00:00,2039-06-03 18:00:00,2.0
174,10,2039-06-03 18:00:00,2039-06-03 20:00:00,2.0
174,11,2039-06-03 20:00:00,2039-06-03 22:00:00,2.0
174,12,2039-06-03 22:00:00,2039-06-04 00:00:00,2.0
174,13,2039-06-01 00:00:00,2039-06-01 02:00:00,2.0
174,14,2039-06-01 02:00:00,2039-06-01 04:00:00,2.0
174,15,2039-06-01 04:00:00,2039-06-01 06:00:00,2.0
174,16,2039-06-01 06:00:00,2039-06-01 08:00:00,2.0
174,17,2039-06-01 08:00:00,2039-06-01 10:00:00,2.0
174,18,2039-06-01 10:00:00,2039-06-01 12:00:00,2.0
174,19,2039-06-01 12:00:00,2039-06-01 14:00:00,2.0
174,20,2039-06-01 14:00:00,2039-06-01 16:00:00,2.0
174,21,2039-06-01 16:00:00,2039-06-01 18:00:00,2.0
174,22,2039-06-01 18:00:00,2039-06-01 20:00:00,2.0
174,23,2039-06-01 20:00:00,2039-06-01 22:00:00,2.0
174,24,2039-06-01 22:00:00,2039-06-02 00:00:00,2.0
175,1,2039-07-01 00:00:00,2039-07-01 02:00:00,2.0
175,2,2039-07-01 02:00:00,2039-07-01 04:00:00,2.0
175,3,2039-07-01 04:00:00,2039-07-01 06:00:00,2.0
175,4,2039-07-01 06:00:00,2039-07-01 08:00:00,2.0
175,5,2039-07-01 08:00:00,2039-07-01 10:00:00,2.0
175,6,2039-07-01 10:00:00,2039-07-01 12:00:00,2.0
175,7,2039-07-01 12:00:00,2039-07-01 14:00:00,2.0
175,8,2039-07-01 14:00:00,2039-07-01 16:00:00,2.0
175,9,2039-07-01 16:00:00,2039-07-01 18:00:00,2.0
175,10,2039-07-01 18:00:00,2039-07-01 20:00:00,2.0
175,11,2039-07-01 20:00:00,2039-07-01 22:00:00,2.0
175,12,2039-07-01 22:00:00,2039-07-02 00:00:00,2.0
175,13,2039-07-06 00:00:00,2039-07-06 02:00:00,2.0
175,14,2039-07-06 02:00:00,2039-07-06 04:00:00,2.0
175,15,2039-07-06 04:00:00,2039-07-06 06:00:00,2.0
175,16,2039-07-06 06:00:00,2039-07-06 08:00:00,2.0
175,17,2039-07-06 08:00:00,2039-07-06 10:00:00,2.0
175,18,2039-07-06 10:00:00,2039-07-06 12:00:00,2.0
175,19,2039-07-06 12:00:00,2039-07-06 14:00:00,2.0
175,20,2039-07-06 14:00:00,2039-07-06 16:00:00,2.0
175,21,2039-07-06 16:00:00,2039-07-06 18:00:00,2.0
175,22,2039-07-06 18:00:00,2039-07-06 20:00:00,2.0
175,23,2039-07-06 20:00:00,2039-07-06 22:00:00,2.0
175,24,2039-07-06 22:00:00,2039-07-07 00:00:00,2.0
176,1,2039-08-01 00:00:00,2039-08-01 02:00:00,2.0
176,2,2039-08-01 02:00:00,2039-08-01 04:00:00,2.0
176,3,2039-08-01 04:00:00,2039-08-01 06:00:00,2.0
176,4,2039-08-01 06:00:00,2039-08-01 08:00:00,2.0
176,5,2039-08-01 08:00:00,2039-08-01 10:00:00,2.0
176,6,2039-08-01 10:00:00,2039-08-01 12:00:00,2.0
176,7,2039-08-01 12:00:00,2039-08-01 14:00:00,2.0
176,8,2039-08-01 14:00:00,2039-08-01 16:00:00,2.0
176,9,2039-08-01 16:00:00,2039-08-01 18:00:00,2.0
176,10,2039-08-01 18:00:00,2039-08-01 20:00:00,2.0
176,11,2039-08-01 20:00:00,2039-08-01 22:00:00,2.0
176,12,2039-08-01 22:00:00,2039-08-02 00:00:00,2.0
176,13,2039-08-03 00:00:00,2039-08-03 02:00:00,2.0
176,14,2039-08-03 02:00:00,2039-08-03 04:00:00,2.0
176,15,2039-08-03 04:00:00,2039-08-03 06:00:00,2.0
176,16,2039-08-03 06:00:00,2039-08-03 08:00:00,2.0
176,17,2039-08-03 08:00:00,2039-08-03 10:00:00,2.0
176,18,2039-08-03 10:00:00,2039-08-03 12:00:00,2.0
176,19,2039-08-03 12:00:00,2039-08-03 14:00:00,2.0
176,20,2039-08-03 14:00:00,2039-08-03 16:00:00,2.0
176,21,2039-08-03 16:00:00,2039-08-03 18:00:00,2.0
176,22,2039-08-03 18:00:00,2039-08-03 20:00:00,2.0
176,23,2039-08-03 20:00:00,2039-08-03 22:00:00,2.0
176,24,2039-08-03 22:00:00,2039-08-04 00:00:00,2.0
177,1,2039-09-02 00:00:00,2039-09-02 02:00:00,2.0
177,2,2039-09-02 02:00:00,2039-09-02 04:00:00,2.0
177,3,2039-09-02 04:00:00,2039-09-02 06:00:00,2.0
177,4,2039-09-02 06:00:00,2039-09-02 08:00:00,2.0
177,5,2039-09-02 08:00:00,2039-09-02 10:00:00,2.0
177,6,2039-09-02 10:00:00,2039-09-02 12:00:00,2.0
177,7,2039-09-02 12:00:00,2039-09-02 14:00:00,2.0
177,8,2039-09-02 14:00:00,2039-09-02 16:00:00,2.0
177,9,2039-09-02 16:00:00,2039-09-02 18:00:00,2.0
177,10,2039-09-02 18:00:00,2039-09-02 20:00:00,2.0
